group,variable,value
Periimplantitis,94,10.78102641
Periimplantitis,94,-0.292477043
Periimplantitis,94,9.511853459
Periimplantitis,94,-2.56505227
Healthy,94,5.9442284
Healthy,94,1.428348551
Healthy,94,27.76350966
Healthy,94,5.402313232
Healthy,94,19.3816323
Healthy,94,3.047220418
Healthy,94,-1.514407766
Healthy,94,-2.997658309
Healthy,94,2.467086683
Healthy,94,0.458287541
Gisngivitis,94,2.740855011
Gisngivitis,94,-1.595396224
Gisngivitis,94,1.246900145
Gisngivitis,94,44.25167788
Gisngivitis,94,54.14405592
Gisngivitis,94,542.8012519
Gisngivitis,94,121.3670174
Gisngivitis,94,4.653317551
Gisngivitis,94,8.544185835
Gisngivitis,94,33.60363269
Mucositis,94,1.698019104
Mucositis,94,2.062769535
Mucositis,94,9.576824231
Mucositis,94,-1.643509888
Mucositis,94,8.452637182
Mucositis,94,7.50530965
Mucositis,94,-2.57825989
Mucositis,94,6.723322826
Mucositis,94,12.62745944
Mucositis,94,22.79473882
Mucositis,94,-1.645794383
Mucositis,94,-3.978905178
Mucositis,94,2.955721816
Mucositis,94,3.155978048
Mucositis,94,-1.641114547
Periimplantitis,94,14.39734931
Periimplantitis,94,1.89476526
Periimplantitis,94,-0.704413618
Periimplantitis,94,-1.944392088
Periimplantitis,94,-1.571835308
Periimplantitis,94,-5.085540709
Periimplantitis,94,7.320593939
Periimplantitis,94,10.86898397
Periimplantitis,94,12.88481631
Periimplantitis,94,28.2769981
Periimplantitis,94,9.931198719
Periimplantitis,94,-1.0910243
Periimplantitis,94,8.907266893
Periimplantitis,94,-2.02913173
Healthy,95,5.236897087
Healthy,95,1.222403441
Healthy,95,25.88211242
Healthy,95,5.310143092
Healthy,95,19.40091281
Healthy,95,1.879104028
Healthy,95,-1.251603662
Healthy,95,-2.896033515
Healthy,95,2.50931677
Healthy,95,0.43834027
Gisngivitis,95,2.270845831
Gisngivitis,95,-1.683689951
Gisngivitis,95,1.318428034
Gisngivitis,95,41.33534512
Gisngivitis,95,47.99678231
Gisngivitis,95,547.2134878
Gisngivitis,95,113.7857958
Gisngivitis,95,4.287507972
Gisngivitis,95,7.588083122
Gisngivitis,95,32.77690272
Mucositis,95,1.979187991
Mucositis,95,2.274538852
Mucositis,95,8.786319807
Mucositis,95,-1.540147057
Mucositis,95,7.729482369
Mucositis,95,7.070704741
Mucositis,95,-2.34000774
Mucositis,95,6.136004415
Mucositis,95,11.42670012
Mucositis,95,21.42928102
Mucositis,95,-1.760255671
Mucositis,95,-4.35686665
Mucositis,95,3.172386325
Mucositis,95,2.792257324
Mucositis,95,-2.955678217
Periimplantitis,95,13.56015915
Periimplantitis,95,1.735579642
Periimplantitis,95,-0.505617132
Periimplantitis,95,-1.894922815
Periimplantitis,95,-1.512066545
Periimplantitis,95,-3.723002645
Periimplantitis,95,6.627102275
Periimplantitis,95,9.975599785
Periimplantitis,95,12.25365926
Periimplantitis,95,26.8781882
Periimplantitis,95,8.973692595
Periimplantitis,95,-1.919260857
Periimplantitis,95,8.659155982
Periimplantitis,95,-1.428867439
Healthy,95,4.966693293
Healthy,95,1.005028121
Healthy,95,24.29305474
Healthy,95,5.174709232
Healthy,95,18.37408333
Healthy,95,1.074945663
Healthy,95,-1.272446172
Healthy,95,-2.659072287
Healthy,95,2.76436272
Healthy,95,0.181772487
Gisngivitis,95,1.833109733
Gisngivitis,95,-1.627415397
Gisngivitis,95,1.192083722
Gisngivitis,95,39.07612487
Gisngivitis,95,43.7371579
Gisngivitis,95,553.1201901
Gisngivitis,95,105.8525129
Gisngivitis,95,3.990276762
Gisngivitis,95,6.913089598
Gisngivitis,95,32.74321795
Mucositis,95,2.515434577
Mucositis,95,2.07721733
Mucositis,95,8.150318114
Mucositis,95,-1.216881427
Mucositis,95,7.013269104
Mucositis,95,6.870004538
Mucositis,95,-2.360632919
Mucositis,95,5.43560496
Mucositis,95,10.27316208
Mucositis,95,19.69037959
Mucositis,95,-1.60769997
Mucositis,95,-4.881684669
Mucositis,95,3.163146987
Mucositis,95,2.162990409
Mucositis,95,-4.113051846
Periimplantitis,95,12.40383392
Periimplantitis,95,1.321090883
Periimplantitis,95,-0.964051918
Periimplantitis,95,-1.821148321
Periimplantitis,95,-1.519274766
Periimplantitis,95,-2.306093329
Periimplantitis,95,5.712002219
Periimplantitis,95,9.146629963
Periimplantitis,95,11.71492599
Periimplantitis,95,25.45242057
Periimplantitis,95,8.065631737
Periimplantitis,95,-2.677753025
Periimplantitis,95,8.434064657
Periimplantitis,95,-1.081008112
Healthy,96,5.101673159
Healthy,96,1.036534671
Healthy,96,23.07899287
Healthy,96,4.802138595
Healthy,96,15.85023338
Healthy,96,1.114506052
Healthy,96,-1.656010487
Healthy,96,-2.332654474
Healthy,96,2.281837335
Healthy,96,-0.147345677
Gisngivitis,96,1.553899144
Gisngivitis,96,-1.597442745
Gisngivitis,96,0.821156544
Gisngivitis,96,37.52422495
Gisngivitis,96,41.55891513
Gisngivitis,96,560.0640709
Gisngivitis,96,98.10556354
Gisngivitis,96,3.810062319
Gisngivitis,96,6.313411934
Gisngivitis,96,33.49006574
Mucositis,96,2.819225641
Mucositis,96,1.387838384
Mucositis,96,7.504821828
Mucositis,96,-1.014718828
Mucositis,96,6.247607347
Mucositis,96,6.577885473
Mucositis,96,-2.425454948
Mucositis,96,4.889336215
Mucositis,96,9.262395738
Mucositis,96,17.70545795
Mucositis,96,-1.214527569
Mucositis,96,-4.736086888
Mucositis,96,2.992220147
Mucositis,96,1.699782179
Mucositis,96,-4.874497478
Periimplantitis,96,11.08190638
Periimplantitis,96,0.494435888
Periimplantitis,96,-1.83988007
Periimplantitis,96,-1.997460256
Periimplantitis,96,-1.473482889
Periimplantitis,96,-2.240470781
Periimplantitis,96,4.572348609
Periimplantitis,96,8.267952145
Periimplantitis,96,11.12833031
Periimplantitis,96,24.01886058
Periimplantitis,96,7.321496197
Periimplantitis,96,-3.094600512
Periimplantitis,96,7.981524012
Periimplantitis,96,-1.202204433
Healthy,96,4.764883467
Healthy,96,1.471923338
Healthy,96,21.83582029
Healthy,96,4.431822743
Healthy,96,13.59906898
Healthy,96,1.079442845
Healthy,96,-1.915972943
Healthy,96,-2.129412085
Healthy,96,1.988223618
Healthy,96,-0.2895113
Gisngivitis,96,1.377275327
Gisngivitis,96,-1.584047082
Gisngivitis,96,0.438909926
Gisngivitis,96,37.64457609
Gisngivitis,96,40.74867181
Gisngivitis,96,568.3926223
Gisngivitis,96,91.79059916
Gisngivitis,96,3.543637707
Gisngivitis,96,5.786921548
Gisngivitis,96,35.10067425
Mucositis,96,3.044093794
Mucositis,96,0.666780862
Mucositis,96,6.898676818
Mucositis,96,-0.997171436
Mucositis,96,5.605109215
Mucositis,96,6.337665603
Mucositis,96,-2.478193508
Mucositis,96,4.646896324
Mucositis,96,8.367025738
Mucositis,96,15.73820292
Mucositis,96,-0.955554668
Mucositis,96,-4.386032647
Mucositis,96,2.653210198
Mucositis,96,1.295396382
Mucositis,96,-5.087006556
Periimplantitis,96,9.951152557
Periimplantitis,96,-0.295237034
Periimplantitis,96,-2.01273542
Periimplantitis,96,-2.333137213
Periimplantitis,96,-1.019153093
Periimplantitis,96,-3.446299398
Periimplantitis,96,3.670351448
Periimplantitis,96,7.338942023
Periimplantitis,96,10.48451818
Periimplantitis,96,22.71240689
Periimplantitis,96,6.735141024
Periimplantitis,96,-3.031627123
Periimplantitis,96,7.360380761
Periimplantitis,96,-1.48534329
Healthy,97,3.80415895
Healthy,97,1.994025907
Healthy,97,20.67552651
Healthy,97,4.078950475
Healthy,97,12.6460107
Healthy,97,1.02907964
Healthy,97,-1.431683599
Healthy,97,-2.226639608
Healthy,97,0.284766499
Healthy,97,-0.177142876
Gisngivitis,97,1.151095351
Gisngivitis,97,-1.784585563
Gisngivitis,97,0.376367605
Gisngivitis,97,38.56214518
Gisngivitis,97,41.009114
Gisngivitis,97,576.8340907
Gisngivitis,97,87.11098923
Gisngivitis,97,3.108826114
Gisngivitis,97,4.959793881
Gisngivitis,97,36.91376825
Mucositis,97,3.095199081
Mucositis,97,0.476634309
Mucositis,97,6.57989463
Mucositis,97,-1.060040962
Mucositis,97,5.193904971
Mucositis,97,6.103763428
Mucositis,97,-2.570180836
Mucositis,97,4.542015913
Mucositis,97,7.670091962
Mucositis,97,13.71353132
Mucositis,97,-1.086829879
Mucositis,97,-3.930111871
Mucositis,97,1.971113569
Mucositis,97,1.198034107
Mucositis,97,-5.097702865
Periimplantitis,97,9.227338447
Periimplantitis,97,-0.028200766
Periimplantitis,97,-2.12629748
Periimplantitis,97,-2.863826443
Periimplantitis,97,-0.220076697
Periimplantitis,97,-4.53222181
Periimplantitis,97,3.219382398
Periimplantitis,97,6.528267872
Periimplantitis,97,9.676503736
Periimplantitis,97,21.58837763
Periimplantitis,97,6.251127605
Periimplantitis,97,-2.625311384
Periimplantitis,97,6.695646577
Periimplantitis,97,-1.231906639
Healthy,97,2.510007038
Healthy,97,2.311574249
Healthy,97,20.01702666
Healthy,97,3.505291829
Healthy,97,12.53314047
Healthy,97,0.991859728
Healthy,97,-1.328325497
Healthy,97,-2.527155097
Healthy,97,0.61583385
Healthy,97,-0.03522918
Gisngivitis,97,1.017187887
Gisngivitis,97,-2.133340915
Gisngivitis,97,0.548182841
Gisngivitis,97,40.0926172
Gisngivitis,97,42.14636411
Gisngivitis,97,584.6142121
Gisngivitis,97,84.07749173
Gisngivitis,97,2.594858378
Gisngivitis,97,4.201936275
Gisngivitis,97,38.79844191
Mucositis,97,3.007142581
Mucositis,97,0.705122093
Mucositis,97,6.45495635
Mucositis,97,-1.270833317
Mucositis,97,4.937951831
Mucositis,97,5.728634693
Mucositis,97,-2.608231764
Mucositis,97,4.238210964
Mucositis,97,7.088153265
Mucositis,97,11.57431514
Mucositis,97,-1.3304681
Mucositis,97,-3.532999751
Mucositis,97,0.866663428
Mucositis,97,1.037180341
Mucositis,97,-4.890695286
Periimplantitis,97,8.933147753
Periimplantitis,97,-1.477271237
Periimplantitis,97,-1.842881638
Periimplantitis,97,-3.378566743
Periimplantitis,97,0.097389925
Periimplantitis,97,-3.907264734
Periimplantitis,97,3.126775425
Periimplantitis,97,5.917019
Periimplantitis,97,8.720347105
Periimplantitis,97,20.43485626
Periimplantitis,97,5.711629934
Periimplantitis,97,-2.373234654
Periimplantitis,97,5.903928595
Periimplantitis,97,-0.789242223
Healthy,98,1.608326723
Healthy,98,2.198493652
Healthy,98,19.62625349
Healthy,98,2.810218868
Healthy,98,12.60679367
Healthy,98,0.942301558
Healthy,98,-1.534085325
Healthy,98,-2.944446797
Healthy,98,3.669169001
Healthy,98,-0.050366783
Gisngivitis,98,1.173554846
Gisngivitis,98,-2.399699421
Gisngivitis,98,0.7621883
Gisngivitis,98,42.0516771
Gisngivitis,98,43.96654454
Gisngivitis,98,590.9587225
Gisngivitis,98,82.70086467
Gisngivitis,98,2.301059199
Gisngivitis,98,4.240882464
Gisngivitis,98,40.62378938
Mucositis,98,2.91898099
Mucositis,98,1.06683983
Mucositis,98,6.309013905
Mucositis,98,-1.587831382
Mucositis,98,4.597002107
Mucositis,98,5.039494281
Mucositis,98,-2.449858296
Mucositis,98,3.728003241
Mucositis,98,6.563813024
Mucositis,98,9.359230607
Mucositis,98,-1.555327067
Mucositis,98,-3.276043113
Mucositis,98,-0.38587949
Mucositis,98,1.074882829
Mucositis,98,-4.392554829
Periimplantitis,98,8.853465236
Periimplantitis,98,-0.690129435
Periimplantitis,98,-1.842914454
Periimplantitis,98,-3.727067488
Periimplantitis,98,-0.164372561
Periimplantitis,98,-3.774519995
Periimplantitis,98,2.828066287
Periimplantitis,98,5.43667827
Periimplantitis,98,7.634024462
Periimplantitis,98,19.26252559
Periimplantitis,98,4.877244394
Periimplantitis,98,-2.390799846
Periimplantitis,98,5.014589412
Periimplantitis,98,-0.681889286
Healthy,98,1.509451399
Healthy,98,1.741114502
Healthy,98,19.06005007
Healthy,98,1.895292199
Healthy,98,12.79542532
Healthy,98,1.394693918
Healthy,98,-1.609932733
Healthy,98,-3.355978963
Healthy,98,6.942095865
Healthy,98,-0.243699882
Gisngivitis,98,1.34189353
Gisngivitis,98,-2.555841791
Gisngivitis,98,0.837947818
Gisngivitis,98,43.80956231
Gisngivitis,98,46.33189055
Gisngivitis,98,593.1702919
Gisngivitis,98,83.07845523
Gisngivitis,98,2.38206184
Gisngivitis,98,4.431519621
Gisngivitis,98,42.03907772
Mucositis,98,2.746217932
Mucositis,98,1.151064755
Mucositis,98,5.739546727
Mucositis,98,-1.891181669
Mucositis,98,4.127252198
Mucositis,98,4.081278703
Mucositis,98,-2.129429725
Mucositis,98,3.308071718
Mucositis,98,6.091587993
Mucositis,98,7.561622897
Mucositis,98,-1.763451717
Mucositis,98,-2.912911126
Mucositis,98,-1.536159627
Mucositis,98,1.077717181
Mucositis,98,-3.887056317
Periimplantitis,98,8.753177103
Periimplantitis,98,2.612978532
Periimplantitis,98,-2.323132683
Periimplantitis,98,-3.841854682
Periimplantitis,98,-0.693667118
Periimplantitis,98,-3.61102903
Periimplantitis,98,2.293086602
Periimplantitis,98,5.056414095
Periimplantitis,98,6.648901488
Periimplantitis,98,18.16226808
Periimplantitis,98,3.987587031
Periimplantitis,98,-2.599788062
Periimplantitis,98,4.141506847
Periimplantitis,98,-0.414955559
Healthy,98,1.684949071
Healthy,98,1.316910607
Healthy,98,17.95690192
Healthy,98,1.036146897
Healthy,98,12.34107344
Healthy,98,1.90351668
Healthy,98,-1.243152945
Healthy,98,-3.671860561
Healthy,98,7.925956976
Healthy,98,-0.540626518
Gisngivitis,98,1.148521623
Gisngivitis,98,-2.798608266
Gisngivitis,98,0.701953601
Gisngivitis,98,45.78087008
Gisngivitis,98,48.69871138
Gisngivitis,98,592.0854751
Gisngivitis,98,84.1939441
Gisngivitis,98,2.676313604
Gisngivitis,98,4.356154842
Gisngivitis,98,43.47659276
Mucositis,98,2.300064295
Mucositis,98,0.938786357
Mucositis,98,4.862786878
Mucositis,98,-2.013941027
Mucositis,98,3.604778331
Mucositis,98,3.117297669
Mucositis,98,-1.914930947
Mucositis,98,3.067083816
Mucositis,98,5.471083086
Mucositis,98,6.21167703
Mucositis,98,-1.800408336
Mucositis,98,-2.534325365
Mucositis,98,-2.310111593
Mucositis,98,0.904402803
Mucositis,98,-3.685227665
Periimplantitis,98,8.332223574
Periimplantitis,98,5.552887651
Periimplantitis,98,-2.862210075
Periimplantitis,98,-3.694094138
Periimplantitis,98,-1.151011415
Periimplantitis,98,-3.31226379
Periimplantitis,98,1.935368825
Periimplantitis,98,4.795939083
Periimplantitis,98,5.530430983
Periimplantitis,98,17.19773852
Periimplantitis,98,3.0768872
Periimplantitis,98,-2.731001427
Periimplantitis,98,3.370773398
Periimplantitis,98,-0.032627718
Healthy,99,1.673469165
Healthy,99,0.910564269
Healthy,99,16.59424681
Healthy,99,0.338683853
Healthy,99,11.10495197
Healthy,99,2.060776502
Healthy,99,-0.983572063
Healthy,99,-3.711599831
Healthy,99,5.312055142
Healthy,99,-0.917944722
Gisngivitis,99,0.830157134
Gisngivitis,99,-3.003543905
Gisngivitis,99,0.525810246
Gisngivitis,99,47.85133799
Gisngivitis,99,50.96484923
Gisngivitis,99,587.7740842
Gisngivitis,99,86.07589463
Gisngivitis,99,2.85578177
Gisngivitis,99,4.177096419
Gisngivitis,99,44.75291896
Mucositis,99,2.173634597
Mucositis,99,0.706744476
Mucositis,99,4.125801924
Mucositis,99,-1.951917435
Mucositis,99,2.903181863
Mucositis,99,2.432435341
Mucositis,99,-1.866785002
Mucositis,99,2.696864716
Mucositis,99,4.6226781
Mucositis,99,4.854538145
Mucositis,99,-1.787208292
Mucositis,99,-2.382429585
Mucositis,99,-2.675918767
Mucositis,99,0.443646021
Mucositis,99,-3.761567908
Periimplantitis,99,7.594781203
Periimplantitis,99,4.885584427
Periimplantitis,99,-3.434520716
Periimplantitis,99,-3.493337082
Periimplantitis,99,-1.596538369
Periimplantitis,99,-2.801344691
Periimplantitis,99,1.879417667
Periimplantitis,99,4.513743844
Periimplantitis,99,4.750532982
Periimplantitis,99,16.03677686
Periimplantitis,99,2.627713551
Periimplantitis,99,-2.84220343
Periimplantitis,99,2.890732924
Periimplantitis,99,0.45507302
Healthy,99,1.337864971
Healthy,99,0.396275277
Healthy,99,15.26299791
Healthy,99,-0.232086274
Healthy,99,9.85055861
Healthy,99,1.78475276
Healthy,99,-1.348964669
Healthy,99,-3.726052628
Healthy,99,1.883608834
Healthy,99,-1.216852333
Gisngivitis,99,0.456916622
Gisngivitis,99,-3.006777596
Gisngivitis,99,0.366636027
Gisngivitis,99,49.90670356
Gisngivitis,99,53.02814633
Gisngivitis,99,580.3059313
Gisngivitis,99,88.75287016
Gisngivitis,99,2.839724422
Gisngivitis,99,4.797783064
Gisngivitis,99,45.68464077
Mucositis,99,2.242586568
Mucositis,99,0.178455749
Mucositis,99,3.546767654
Mucositis,99,-1.903967816
Mucositis,99,2.406754594
Mucositis,99,2.16536763
Mucositis,99,-2.02672754
Mucositis,99,2.143822417
Mucositis,99,3.890455481
Mucositis,99,3.527221751
Mucositis,99,-1.859605806
Mucositis,99,-2.279594799
Mucositis,99,-2.798738685
Mucositis,99,-0.107632042
Mucositis,99,-3.852443317
Periimplantitis,99,6.561377781
Periimplantitis,99,0.819773967
Periimplantitis,99,-2.808597805
Periimplantitis,99,-3.381631236
Periimplantitis,99,-2.065492389
Periimplantitis,99,-2.38481679
Periimplantitis,99,1.612778123
Periimplantitis,99,4.1118556
Periimplantitis,99,4.205700824
Periimplantitis,99,14.56861828
Periimplantitis,99,2.400500288
Periimplantitis,99,-2.865411733
Periimplantitis,99,2.611522335
Periimplantitis,99,0.729224755
Healthy,100,0.898988144
Healthy,100,-0.040072223
Healthy,100,14.26919492
Healthy,100,-0.465023373
Healthy,100,8.494912781
Healthy,100,1.549270898
Healthy,100,-1.699292001
Healthy,100,-3.653916794
Healthy,100,0.419340615
Healthy,100,-1.261794607
Gisngivitis,100,0.253706987
Gisngivitis,100,-2.808599586
Gisngivitis,100,0.218845482
Gisngivitis,100,50.95427445
Gisngivitis,100,54.70176948
Gisngivitis,100,571.6494242
Gisngivitis,100,91.67019998
Gisngivitis,100,2.83746147
Gisngivitis,100,5.880189958
Gisngivitis,100,45.78855869
Mucositis,100,2.518054182
Mucositis,100,-0.421422393
Mucositis,100,3.121339119
Mucositis,100,-1.911276426
Mucositis,100,2.1938724
Mucositis,100,2.379897655
Mucositis,100,-2.117174522
Mucositis,100,1.514497033
Mucositis,100,3.261046108
Mucositis,100,0.76715872
Mucositis,100,-1.963320431
Mucositis,100,-2.698376439
Mucositis,100,-2.710348897
Mucositis,100,-1.319447552
Mucositis,100,-3.383811425
Periimplantitis,100,5.415233829
Periimplantitis,100,-2.419280364
Periimplantitis,100,-1.063861422
Periimplantitis,100,-3.491418833
Periimplantitis,100,-1.790793561
Periimplantitis,100,-2.117645739
Periimplantitis,100,1.252088139
Periimplantitis,100,3.631327125
Periimplantitis,100,3.936105299
Periimplantitis,100,12.95472121
Periimplantitis,100,2.165708708
Periimplantitis,100,-2.910478017
Periimplantitis,100,2.367401092
Periimplantitis,100,-0.252556054
Healthy,100,0.511393479
Healthy,100,0.008164915
Healthy,100,13.34903231
Healthy,100,-0.358333671
Healthy,100,7.320933723
Healthy,100,1.123054633
Healthy,100,-0.120813709
Healthy,100,-3.228131789
Healthy,100,-0.836523603
Healthy,100,-1.261030167
Gisngivitis,100,0.058670348
Gisngivitis,100,-2.538347377
Gisngivitis,100,0.154984201
Gisngivitis,100,51.77267837
Gisngivitis,100,56.26020939
Gisngivitis,100,562.2435738
Gisngivitis,100,94.75408143
Gisngivitis,100,3.095137817
Gisngivitis,100,6.532600774
Gisngivitis,100,45.66828607
Mucositis,100,2.543319473
Mucositis,100,-0.90215754
Mucositis,100,2.57308421
Mucositis,100,-1.89749517
Mucositis,100,1.981140713
Mucositis,100,2.53004046
Mucositis,100,-2.145287708
Mucositis,100,1.089390482
Mucositis,100,2.847033182
Mucositis,100,-1.237582491
Mucositis,100,-1.797529878
Mucositis,100,-2.636091522
Mucositis,100,-2.375825317
Mucositis,100,-0.728521537
Mucositis,100,-2.983802202
Periimplantitis,100,4.506037689
Periimplantitis,100,-1.902316708
Periimplantitis,100,26.28807008
