x,group,y
113.9,Gingivitis,-5.796034305
113.9,Gingivitis,-1.672288892
113.9,Gingivitis,14.22220068
113.9,Mucositis,-2.868341896
113.9,Mucositis,-1.538475561
113.9,Mucositis,-2.372463927
113.9,Mucositis,-1.706491481
113.9,Mucositis,-1.674470215
113.9,Mucositis,-1.28855804
113.9,Mucositis,0.898539967
113.9,Mucositis,-0.874302851
113.9,Mucositis,-1.518677772
113.9,Mucositis,0.321098963
113.9,Mucositis,-1.384450725
113.9,Mucositis,-4.277296894
113.9,Mucositis,-3.623397975
113.9,Mucositis,1.330219065
113.9,Mucositis,-7.059040733
113.9,Periimplantitis,-0.962398559
113.9,Periimplantitis,-2.317748536
113.9,Periimplantitis,0.707239269
113.9,Periimplantitis,-1.826060995
113.9,Periimplantitis,-0.20289826
113.9,Periimplantitis,-1.854010847
113.9,Periimplantitis,-1.21973505
113.9,Periimplantitis,-0.4735337
113.9,Periimplantitis,-1.844880523
113.9,Periimplantitis,-8.565752903
113.9,Periimplantitis,-2.531744606
113.9,Periimplantitis,-2.12569782
113.9,Periimplantitis,-1.569105977
113.9,Periimplantitis,1.991898212
114.3,Healthy,-0.748323048
114.3,Healthy,-4.669226557
114.3,Healthy,-3.340341096
114.3,Healthy,-1.598045274
114.3,Healthy,-0.66725822
114.3,Healthy,4.886823915
114.3,Healthy,2.978880485
114.3,Healthy,-0.827275336
114.3,Healthy,-0.894274824
114.3,Healthy,-0.607570454
114.3,Gingivitis,-1.574102049
114.3,Gingivitis,-1.541333359
114.3,Gingivitis,-1.291822352
114.3,Gingivitis,15.021243
114.3,Gingivitis,21.5106763
114.3,Gingivitis,221.9920903
114.3,Gingivitis,82.66539322
114.3,Gingivitis,-5.988590386
114.3,Gingivitis,-3.150884311
114.3,Gingivitis,13.27965255
114.3,Mucositis,-2.805484387
114.3,Mucositis,-1.883440379
114.3,Mucositis,-2.497965023
114.3,Mucositis,-1.856358289
114.3,Mucositis,-1.881540963
114.3,Mucositis,-1.04127519
114.3,Mucositis,0.276616723
114.3,Mucositis,-0.66790434
114.3,Mucositis,-1.65459723
114.3,Mucositis,0.403323307
114.3,Mucositis,-1.006915177
114.3,Mucositis,-4.23677702
114.3,Mucositis,-3.253779458
114.3,Mucositis,1.186213821
114.3,Mucositis,-6.883144711
114.3,Periimplantitis,-1.312653227
114.3,Periimplantitis,-2.893958995
114.3,Periimplantitis,1.632622725
114.3,Periimplantitis,-2.071186032
114.3,Periimplantitis,1.620706947
114.3,Periimplantitis,-1.742654588
114.3,Periimplantitis,-1.682626117
114.3,Periimplantitis,-0.649120746
114.3,Periimplantitis,-1.853018578
114.3,Periimplantitis,-9.402500842
114.3,Periimplantitis,-2.389312005
114.3,Periimplantitis,-2.414014321
114.3,Periimplantitis,-1.554344839
114.3,Periimplantitis,2.887372322
114.8,Healthy,-1.147945072
114.8,Healthy,-4.802103118
114.8,Healthy,-4.0691415
114.8,Healthy,-1.616958133
114.8,Healthy,-0.05572206
114.8,Healthy,5.818743838
114.8,Healthy,1.666937081
114.8,Healthy,-0.593669403
114.8,Healthy,-1.309175065
114.8,Healthy,-0.454073498
114.8,Gingivitis,-1.411947923
114.8,Gingivitis,-1.132953292
114.8,Gingivitis,-1.379349701
114.8,Gingivitis,13.4412243
114.8,Gingivitis,20.41420961
114.8,Gingivitis,214.8469692
114.8,Gingivitis,80.6025435
114.8,Gingivitis,-6.351985532
114.8,Gingivitis,-4.701772163
114.8,Gingivitis,11.99261833
114.8,Mucositis,-2.682886301
114.8,Mucositis,-1.938507232
114.8,Mucositis,-2.465679306
114.8,Mucositis,-1.653063175
114.8,Mucositis,-1.771494784
114.8,Mucositis,-0.933561502
114.8,Mucositis,0.953701123
114.8,Mucositis,-0.810087682
114.8,Mucositis,-1.616870203
114.8,Mucositis,-0.322054105
114.8,Mucositis,-0.694797414
114.8,Mucositis,-4.339502768
114.8,Mucositis,-3.025014751
114.8,Mucositis,2.049171591
114.8,Mucositis,-6.524139861
114.8,Periimplantitis,-1.539900049
114.8,Periimplantitis,-3.207743371
114.8,Periimplantitis,0.715249186
114.8,Periimplantitis,-2.20914115
114.8,Periimplantitis,1.067009407
114.8,Periimplantitis,-1.782824886
114.8,Periimplantitis,-1.677345306
114.8,Periimplantitis,-0.7452037
114.8,Periimplantitis,-1.863866119
114.8,Periimplantitis,-10.16080292
114.8,Periimplantitis,-2.096326762
114.8,Periimplantitis,-2.67491554
114.8,Periimplantitis,-1.299613195
114.8,Periimplantitis,3.889482787
115.3,Healthy,-1.696108674
115.3,Healthy,-4.840031678
115.3,Healthy,-4.770713685
115.3,Healthy,-1.620769771
115.3,Healthy,0.038352636
115.3,Healthy,5.579074612
115.3,Healthy,1.557692262
115.3,Healthy,-0.439700505
115.3,Healthy,-1.522903716
115.3,Healthy,-0.246212434
115.3,Gingivitis,-1.307515277
115.3,Gingivitis,-1.001808059
115.3,Gingivitis,-1.358684697
115.3,Gingivitis,11.8994092
115.3,Gingivitis,19.08288235
115.3,Gingivitis,208.12524
115.3,Gingivitis,78.3574026
115.3,Gingivitis,-6.814215525
115.3,Gingivitis,-5.512264389
115.3,Gingivitis,10.4446098
115.3,Mucositis,-2.556316153
115.3,Mucositis,-1.723747437
115.3,Mucositis,-2.489555749
115.3,Mucositis,-1.26768328
115.3,Mucositis,-1.090235471
115.3,Mucositis,-0.878230303
115.3,Mucositis,1.064044879
115.3,Mucositis,-1.285798493
115.3,Mucositis,-1.506500282
115.3,Mucositis,-0.235207016
115.3,Mucositis,-0.458875002
115.3,Mucositis,-4.145232383
115.3,Mucositis,-2.449886027
115.3,Mucositis,3.312467911
115.3,Mucositis,-5.38234983
115.3,Periimplantitis,-1.442224425
115.3,Periimplantitis,-3.357265225
115.3,Periimplantitis,0.527618702
115.3,Periimplantitis,-2.239246595
115.3,Periimplantitis,1.354508835
115.3,Periimplantitis,-1.710508431
115.3,Periimplantitis,-1.286635558
115.3,Periimplantitis,-0.91541516
115.3,Periimplantitis,-1.92935076
115.3,Periimplantitis,-10.94130184
115.3,Periimplantitis,-2.026547346
115.3,Periimplantitis,-2.895672953
115.3,Periimplantitis,-1.019080256
115.3,Periimplantitis,3.402012049
115.8,Healthy,-1.935567765
115.8,Healthy,-4.767349912
115.8,Healthy,-5.531792618
115.8,Healthy,-1.566923067
115.8,Healthy,-0.693136775
115.8,Healthy,5.862884453
115.8,Healthy,1.22072718
115.8,Healthy,-0.412006053
115.8,Healthy,-1.583342162
115.8,Healthy,-0.125061266
115.8,Gingivitis,-1.288963333
115.8,Gingivitis,-0.948717379
115.8,Gingivitis,-1.311782243
115.8,Gingivitis,10.29319319
115.8,Gingivitis,18.30289101
115.8,Gingivitis,202.3802711
115.8,Gingivitis,76.42225261
115.8,Gingivitis,-7.128328109
115.8,Gingivitis,-6.044446403
115.8,Gingivitis,8.662571672
115.8,Mucositis,-2.444652557
115.8,Mucositis,-1.451211036
115.8,Mucositis,-2.637659172
115.8,Mucositis,-1.051900481
115.8,Mucositis,-0.581995001
115.8,Mucositis,-0.850510768
115.8,Mucositis,1.210568217
115.8,Mucositis,-1.650510193
115.8,Mucositis,-1.552704698
115.8,Mucositis,-0.32932903
115.8,Mucositis,-0.143287029
115.8,Mucositis,-3.166056755
115.8,Mucositis,-1.634159426
115.8,Mucositis,4.317820273
115.8,Mucositis,-4.582292466
115.8,Periimplantitis,-1.168657051
115.8,Periimplantitis,-2.918922378
115.8,Periimplantitis,0.331576601
115.8,Periimplantitis,-2.072309397
115.8,Periimplantitis,1.259892729
115.8,Periimplantitis,-1.376241997
115.8,Periimplantitis,-1.193748583
115.8,Periimplantitis,-1.039821434
115.8,Periimplantitis,-1.844867159
115.8,Periimplantitis,-11.65969364
115.8,Periimplantitis,-1.911829016
115.8,Periimplantitis,-2.715542255
115.8,Periimplantitis,-0.76138804
115.8,Periimplantitis,3.930591675
116.3,Healthy,-1.215490002
116.3,Healthy,-4.603359162
116.3,Healthy,-6.228427877
116.3,Healthy,-1.367274053
116.3,Healthy,-1.242664498
116.3,Healthy,5.540032565
116.3,Healthy,1.581397776
116.3,Healthy,-0.135144158
116.3,Healthy,-1.579012995
116.3,Healthy,-0.074269359
116.3,Gingivitis,-1.319294877
116.3,Gingivitis,-0.880224863
116.3,Gingivitis,-1.2676006
116.3,Gingivitis,8.692822257
116.3,Gingivitis,17.66305626
116.3,Gingivitis,196.8598524
116.3,Gingivitis,74.62495468
116.3,Gingivitis,-7.203455004
116.3,Gingivitis,-6.635520799
116.3,Gingivitis,6.873981387
116.3,Mucositis,-2.318580914
116.3,Mucositis,-1.453956528
116.3,Mucositis,-2.730476202
116.3,Mucositis,-0.914277995
116.3,Mucositis,-0.549514498
116.3,Mucositis,-0.973162496
116.3,Mucositis,1.168026118
116.3,Mucositis,-1.551575829
116.3,Mucositis,-1.752569444
116.3,Mucositis,-0.321948722
116.3,Mucositis,0.06612228
116.3,Mucositis,-2.014863654
116.3,Mucositis,-0.759402046
116.3,Mucositis,4.345425792
116.3,Mucositis,-3.341346993
116.3,Periimplantitis,-1.028332325
116.3,Periimplantitis,-1.57592572
116.3,Periimplantitis,-0.121141592
116.3,Periimplantitis,-1.787229136
116.3,Periimplantitis,0.964751143
116.3,Periimplantitis,-0.967538213
116.3,Periimplantitis,-1.650513535
116.3,Periimplantitis,-0.951481446
116.3,Periimplantitis,-1.675207907
116.3,Periimplantitis,-12.33905513
116.3,Periimplantitis,-1.519759836
116.3,Periimplantitis,-2.545453648
116.3,Periimplantitis,-0.516895126
116.3,Periimplantitis,3.239212794
116.8,Healthy,-0.088874098
116.8,Healthy,-4.08214888
116.8,Healthy,-6.911591408
116.8,Healthy,-0.830349621
116.8,Healthy,-1.617069958
116.8,Healthy,4.242484344
116.8,Healthy,0.976757369
116.8,Healthy,0.24291978
116.8,Healthy,-1.397876552
116.8,Healthy,0.021670033
116.8,Gingivitis,-1.235196344
116.8,Gingivitis,-0.546324077
116.8,Gingivitis,-1.297534996
116.8,Gingivitis,7.180374886
116.8,Gingivitis,17.30602136
116.8,Gingivitis,191.7111177
116.8,Gingivitis,73.30814816
116.8,Gingivitis,-7.260868927
116.8,Gingivitis,-7.241168403
116.8,Gingivitis,5.253584038
116.8,Mucositis,-2.14134679
116.8,Mucositis,-1.630109292
116.8,Mucositis,-2.701349774
116.8,Mucositis,-0.980620858
116.8,Mucositis,-0.77568376
116.8,Mucositis,-1.24922923
116.8,Mucositis,0.900327744
116.8,Mucositis,-1.503367324
116.8,Mucositis,-1.884247896
116.8,Mucositis,-0.675172246
116.8,Mucositis,0.250538519
116.8,Mucositis,-1.645098334
116.8,Mucositis,0.071905283
116.8,Mucositis,3.488163239
116.8,Mucositis,-1.983303096
116.8,Periimplantitis,-0.755662405
116.8,Periimplantitis,-0.075593572
116.8,Periimplantitis,-0.250394606
116.8,Periimplantitis,-1.625580611
116.8,Periimplantitis,0.83103899
116.8,Periimplantitis,-0.624769088
116.8,Periimplantitis,-2.309462398
116.8,Periimplantitis,-0.964000542
116.8,Periimplantitis,-1.492321408
116.8,Periimplantitis,-12.82647544
116.8,Periimplantitis,-1.109818014
116.8,Periimplantitis,-2.629771018
116.8,Periimplantitis,-0.217150201
116.8,Periimplantitis,2.576481611
117.3,Healthy,0.373032658
117.3,Healthy,-3.536093508
117.3,Healthy,-7.549240721
117.3,Healthy,-0.232083466
117.3,Healthy,-2.13344698
117.3,Healthy,2.933597516
117.3,Healthy,0.983699009
117.3,Healthy,0.53892097
117.3,Healthy,-1.146419493
117.3,Healthy,0.26570864
117.3,Gingivitis,-0.936043974
117.3,Gingivitis,-0.21031292
117.3,Gingivitis,-1.354401286
117.3,Gingivitis,5.715125858
117.3,Gingivitis,16.74831708
117.3,Gingivitis,186.6311933
117.3,Gingivitis,72.08237518
117.3,Gingivitis,-7.405296472
117.3,Gingivitis,-7.611364339
117.3,Gingivitis,3.777071735
117.3,Mucositis,-1.967759005
117.3,Mucositis,-1.564869083
117.3,Mucositis,-2.529427809
117.3,Mucositis,-1.045121004
117.3,Mucositis,-0.995778
117.3,Mucositis,-1.482760016
117.3,Mucositis,0.374830103
117.3,Mucositis,-1.557893974
117.3,Mucositis,-1.919503573
117.3,Mucositis,-0.183569629
117.3,Mucositis,0.743358026
117.3,Mucositis,-2.13206075
117.3,Mucositis,0.545096968
117.3,Mucositis,2.836699326
117.3,Mucositis,-0.142102596
117.3,Periimplantitis,-0.553295388
117.3,Periimplantitis,0.550996845
117.3,Periimplantitis,-0.249974432
117.3,Periimplantitis,-1.603335845
117.3,Periimplantitis,0.156974341
117.3,Periimplantitis,-0.491121867
117.3,Periimplantitis,-2.638214795
117.3,Periimplantitis,-1.144238442
117.3,Periimplantitis,-1.434079979
117.3,Periimplantitis,-12.8947046
117.3,Periimplantitis,-0.927943297
117.3,Periimplantitis,-2.625665051
117.3,Periimplantitis,-0.126841622
117.3,Periimplantitis,1.435139715
117.8,Healthy,-0.103566256
117.8,Healthy,-3.064433707
117.8,Healthy,-8.125737465
117.8,Healthy,-0.068718493
117.8,Healthy,-1.689382833
117.8,Healthy,1.68507383
117.8,Healthy,0.524906384
117.8,Healthy,0.650894939
117.8,Healthy,-1.028549928
117.8,Healthy,0.599945404
117.8,Gingivitis,-0.542016588
117.8,Gingivitis,0.042984365
117.8,Gingivitis,-1.43989356
117.8,Gingivitis,4.307967099
117.8,Gingivitis,15.94363512
117.8,Gingivitis,181.6359587
117.8,Gingivitis,70.96864348
117.8,Gingivitis,-7.379766673
117.8,Gingivitis,-7.914808605
117.8,Gingivitis,2.477648719
117.8,Mucositis,-1.956766499
117.8,Mucositis,-1.243094438
117.8,Mucositis,-2.370083543
117.8,Mucositis,-1.048391954
117.8,Mucositis,-0.937889464
117.8,Mucositis,-1.443416959
117.8,Mucositis,0.151878478
117.8,Mucositis,-1.64059387
117.8,Mucositis,-1.940328
117.8,Mucositis,0.195714553
117.8,Mucositis,1.387374799
117.8,Mucositis,-2.63433581
117.8,Mucositis,0.869416963
117.8,Mucositis,2.152921044
117.8,Mucositis,1.928517406
117.8,Periimplantitis,-0.293333509
117.8,Periimplantitis,-0.144326329
117.8,Periimplantitis,0.130254148
117.8,Periimplantitis,-1.595534088
117.8,Periimplantitis,-0.230954802
117.8,Periimplantitis,-0.508248051
117.8,Periimplantitis,-2.66739068
117.8,Periimplantitis,-1.350333017
117.8,Periimplantitis,-1.514074899
117.8,Periimplantitis,-12.69161965
117.8,Periimplantitis,-0.962817338
117.8,Periimplantitis,-2.625115404
117.8,Periimplantitis,-0.166877464
117.8,Periimplantitis,0.929363603
118.3,Healthy,-0.801105948
118.3,Healthy,-2.550049718
118.3,Healthy,-8.611294618
118.3,Healthy,-0.275284125
118.3,Healthy,-0.688770832
118.3,Healthy,0.237301155
118.3,Healthy,0.425415921
118.3,Healthy,0.557090221
118.3,Healthy,-0.95657887
118.3,Healthy,0.870791043
118.3,Gingivitis,-0.252031188
118.3,Gingivitis,0.16252762
118.3,Gingivitis,-1.485875268
118.3,Gingivitis,2.930224896
118.3,Gingivitis,14.4295493
118.3,Gingivitis,177.0788037
118.3,Gingivitis,69.6388071
118.3,Gingivitis,-7.116810636
118.3,Gingivitis,-8.04946509
118.3,Gingivitis,1.506106491
118.3,Mucositis,-2.188565162
118.3,Mucositis,-0.85816147
118.3,Mucositis,-2.381346849
118.3,Mucositis,-1.106580081
118.3,Mucositis,-1.062698288
118.3,Mucositis,-1.167441076
118.3,Mucositis,0.237038725
118.3,Mucositis,-1.63272522
118.3,Mucositis,-1.93015879
118.3,Mucositis,1.704867108
118.3,Mucositis,1.94019409
118.3,Mucositis,-2.722119501
118.3,Mucositis,0.830934293
118.3,Mucositis,1.237542643
118.3,Mucositis,3.165522243
118.3,Periimplantitis,-0.057788468
118.3,Periimplantitis,-1.046215423
118.3,Periimplantitis,0.461838055
118.3,Periimplantitis,-1.424936898
118.3,Periimplantitis,-0.476026127
118.3,Periimplantitis,-0.675816531
118.3,Periimplantitis,-2.564058344
118.3,Periimplantitis,-1.316008426
118.3,Periimplantitis,-1.637308868
118.3,Periimplantitis,-12.50414407
118.3,Periimplantitis,-0.779176299
118.3,Periimplantitis,-2.667892015
118.3,Periimplantitis,-0.179697068
118.3,Periimplantitis,0.301147553
118.8,Healthy,-1.098003211
118.8,Healthy,-2.043258909
118.8,Healthy,-9.030272369
118.8,Healthy,-0.527810824
118.8,Healthy,-0.134253918
118.8,Healthy,0.14866478
118.8,Healthy,0.101694802
118.8,Healthy,0.442084483
118.8,Healthy,-0.881706155
118.8,Healthy,0.984267236
118.8,Gingivitis,-0.193427208
118.8,Gingivitis,0.05054996
118.8,Gingivitis,-1.424056112
118.8,Gingivitis,1.561108989
118.8,Gingivitis,12.67057803
118.8,Gingivitis,172.7199039
118.8,Gingivitis,68.21936548
118.8,Gingivitis,-7.996374554
118.8,Gingivitis,-8.041258705
118.8,Gingivitis,0.659750056
118.8,Mucositis,-2.433789426
118.8,Mucositis,-0.55454544
118.8,Mucositis,-2.506298111
118.8,Mucositis,-1.180156068
118.8,Mucositis,-1.270836712
118.8,Mucositis,-1.123680454
118.8,Mucositis,-0.054838669
118.8,Mucositis,-1.509269389
118.8,Mucositis,-1.850552682
118.8,Mucositis,3.084984334
118.8,Mucositis,1.955088405
118.8,Mucositis,-2.71036664
118.8,Mucositis,0.643006953
118.8,Mucositis,0.718358486
118.8,Mucositis,4.484201999
118.8,Periimplantitis,0.164099718
118.8,Periimplantitis,-1.240474282
118.8,Periimplantitis,-0.585407231
118.8,Periimplantitis,-1.218475151
118.8,Periimplantitis,-0.129332684
118.8,Periimplantitis,-0.872548651
118.8,Periimplantitis,-2.402493571
118.8,Periimplantitis,-1.267627069
118.8,Periimplantitis,-1.724342001
118.8,Periimplantitis,-12.70537134
118.8,Periimplantitis,-0.777252773
118.8,Periimplantitis,-2.830468011
118.8,Periimplantitis,-0.298668574
118.8,Periimplantitis,-0.514142082
119.3,Healthy,-1.257704256
119.3,Healthy,-1.711165525
119.3,Healthy,-9.487674576
119.3,Healthy,-0.509734173
119.3,Healthy,-0.769803159
119.3,Healthy,-0.853025928
119.3,Healthy,0.120215983
119.3,Healthy,0.378788888
119.3,Healthy,-0.629085715
119.3,Healthy,0.999311837
119.3,Gingivitis,-0.295123895
119.3,Gingivitis,-0.152207692
119.3,Gingivitis,-1.300790526
119.3,Gingivitis,0.146204834
119.3,Gingivitis,10.98387494
119.3,Gingivitis,169.6332359
119.3,Gingivitis,66.4017673
119.3,Gingivitis,-7.829909036
119.3,Gingivitis,-8.070136535
119.3,Gingivitis,0.116039294
119.3,Mucositis,-2.55656769
119.3,Mucositis,-0.21116703
119.3,Mucositis,-2.571658131
119.3,Mucositis,-1.177890815
119.3,Mucositis,-1.1362935
119.3,Mucositis,-1.267851308
119.3,Mucositis,0.824748297
119.3,Mucositis,-1.439516227
119.3,Mucositis,-1.747938667
119.3,Mucositis,4.289821783
119.3,Mucositis,1.482577909
119.3,Mucositis,-2.60447165
119.3,Mucositis,0.464498948
119.3,Mucositis,0.527036712
119.3,Mucositis,6.928369119
119.3,Periimplantitis,0.240884592
119.3,Periimplantitis,-1.023455403
119.3,Periimplantitis,-0.006583405
119.3,Periimplantitis,-1.080578933
119.3,Periimplantitis,0.287466249
119.3,Periimplantitis,-0.858489746
119.3,Periimplantitis,-2.263798908
119.3,Periimplantitis,-1.326080786
119.3,Periimplantitis,-1.802648977
119.3,Periimplantitis,-13.04770128
119.3,Periimplantitis,-1.037418577
119.3,Periimplantitis,-3.135447937
119.3,Periimplantitis,-0.419688085
119.3,Periimplantitis,-0.50587579
119.8,Healthy,-1.393422284
119.8,Healthy,-1.767833731
119.8,Healthy,-10.25657856
119.8,Healthy,-0.617720275
119.8,Healthy,-1.942377611
119.8,Healthy,-2.305474552
119.8,Healthy,-0.023694465
119.8,Healthy,0.301453752
119.8,Healthy,-0.209879549
119.8,Healthy,0.970876425
119.8,Gingivitis,-0.347285215
119.8,Gingivitis,-0.267635872
119.8,Gingivitis,-1.177532985
119.8,Gingivitis,-1.177502908
119.8,Gingivitis,9.617585298
119.8,Gingivitis,166.8775277
119.8,Gingivitis,64.55742215
119.8,Gingivitis,-5.581485278
119.8,Gingivitis,-8.16399401
119.8,Gingivitis,-0.407333126
119.8,Mucositis,-2.621983766
119.8,Mucositis,0.273628029
119.8,Mucositis,-2.626945332
119.8,Mucositis,-1.299385268
119.8,Mucositis,-0.970933858
119.8,Mucositis,-1.477776602
119.8,Mucositis,1.604883961
119.8,Mucositis,-1.598211133
119.8,Mucositis,-1.750929814
119.8,Mucositis,4.571871767
119.8,Mucositis,0.979498687
119.8,Mucositis,-2.455765401
119.8,Mucositis,0.151197028
119.8,Mucositis,1.238573552
119.8,Mucositis,9.129509806
119.8,Periimplantitis,0.167788815
119.8,Periimplantitis,-0.253243442
119.8,Periimplantitis,1.008552454
119.8,Periimplantitis,-1.010904784
119.8,Periimplantitis,0.271848215
119.8,Periimplantitis,-0.964016779
119.8,Periimplantitis,-2.160264163
119.8,Periimplantitis,-1.329589777
119.8,Periimplantitis,-1.943645436
119.8,Periimplantitis,-13.24758363
119.8,Periimplantitis,-1.373450375
119.8,Periimplantitis,-3.324165726
119.8,Periimplantitis,-0.367358459
119.8,Periimplantitis,-0.325354759
120.3,Healthy,-0.929743867
120.3,Healthy,-1.860197967
120.3,Healthy,-11.04625828
120.3,Healthy,-0.490323591
120.3,Healthy,-2.370026108
120.3,Healthy,-2.350830067
120.3,Healthy,-0.094253884
120.3,Healthy,0.227840492
120.3,Healthy,0.119146384
120.3,Healthy,0.86045324
120.3,Gingivitis,-0.441399729
120.3,Gingivitis,-0.214168086
120.3,Gingivitis,-1.112312659
120.3,Gingivitis,-2.314018012
120.3,Gingivitis,8.908986434
120.3,Gingivitis,164.801158
120.3,Gingivitis,62.65817532
120.3,Gingivitis,-4.035837202
120.3,Gingivitis,-8.299644589
120.3,Gingivitis,-0.888958425
120.3,Mucositis,-2.704288652
120.3,Mucositis,0.719730024
120.3,Mucositis,-2.865499152
120.3,Mucositis,-1.398224008
120.3,Mucositis,-1.002854235
120.3,Mucositis,-1.554020195
120.3,Mucositis,1.44356688
120.3,Mucositis,-1.877778231
120.3,Mucositis,-1.873729091
120.3,Mucositis,5.390820728
120.3,Mucositis,0.558798672
120.3,Mucositis,-2.519625286
120.3,Mucositis,-0.136125828
120.3,Mucositis,1.624388852
120.3,Mucositis,11.76891238
120.3,Periimplantitis,-0.136222712
120.3,Periimplantitis,0.689588125
120.3,Periimplantitis,0.898582889
120.3,Periimplantitis,-0.939559358
120.3,Periimplantitis,0.276053784
120.3,Periimplantitis,-1.144673619
120.3,Periimplantitis,-2.080556015
120.3,Periimplantitis,-1.163566979
120.3,Periimplantitis,-1.988548159
120.3,Periimplantitis,-13.4357017
120.3,Periimplantitis,-1.529124861
120.3,Periimplantitis,-3.445408054
120.3,Periimplantitis,-0.277849785
120.3,Periimplantitis,-0.636547702
120.8,Healthy,0.265953006
120.8,Healthy,-1.673081596
120.8,Healthy,-11.58447871
120.8,Healthy,-0.044890275
120.8,Healthy,-2.306713331
120.8,Healthy,-3.589168267
120.8,Healthy,0.005416108
120.8,Healthy,0.074078071
120.8,Healthy,0.268095946
120.8,Healthy,0.677806281
120.8,Gingivitis,-0.477724448
120.8,Gingivitis,-0.048274951
120.8,Gingivitis,-1.109422852
120.8,Gingivitis,-3.015592748
120.8,Gingivitis,8.21343148
120.8,Gingivitis,163.1739962
120.8,Gingivitis,60.45515819
120.8,Gingivitis,-5.530963026
120.8,Gingivitis,-8.430536466
120.8,Gingivitis,-1.412848266
120.8,Mucositis,-2.862043881
120.8,Mucositis,0.62361963
120.8,Mucositis,-3.188920849
120.8,Mucositis,-1.487912743
120.8,Mucositis,-1.185538525
120.8,Mucositis,-1.526773347
120.8,Mucositis,1.888078254
120.8,Mucositis,-2.002997928
120.8,Mucositis,-2.047392609
120.8,Mucositis,5.333210516
120.8,Mucositis,0.111376649
120.8,Mucositis,-2.563912194
120.8,Mucositis,-0.77237777
120.8,Mucositis,2.383591988
120.8,Mucositis,13.34161907
120.8,Periimplantitis,-0.34391669
120.8,Periimplantitis,1.251379813
120.8,Periimplantitis,0.025737012
120.8,Periimplantitis,-0.926674759
120.8,Periimplantitis,0.556760655
120.8,Periimplantitis,-1.216668941
120.8,Periimplantitis,-2.059124682
120.8,Periimplantitis,-1.109667297
120.8,Periimplantitis,-1.921622619
120.8,Periimplantitis,-13.75563246
120.8,Periimplantitis,-1.7265472
120.8,Periimplantitis,-3.639151099
120.8,Periimplantitis,-0.365557003
120.8,Periimplantitis,-0.484954971
121.3,Healthy,1.312772758
121.3,Healthy,-1.459432213
121.3,Healthy,-12.01324322
121.3,Healthy,-0.000106871
121.3,Healthy,-2.40137349
121.3,Healthy,-3.616554324
121.3,Healthy,-0.335566609
121.3,Healthy,-0.235483012
121.3,Healthy,0.148066419
121.3,Healthy,0.514036349
121.3,Gingivitis,-0.553932643
121.3,Gingivitis,-0.017968991
121.3,Gingivitis,-1.158001074
121.3,Gingivitis,-3.451370591
121.3,Gingivitis,7.525847803
121.3,Gingivitis,161.8213505
121.3,Gingivitis,58.06650368
121.3,Gingivitis,-8.587656649
121.3,Gingivitis,-8.67099544
121.3,Gingivitis,-1.96256644
121.3,Mucositis,-3.043369335
121.3,Mucositis,-0.036193484
121.3,Mucositis,-3.343106963
121.3,Mucositis,-1.68027996
121.3,Mucositis,-1.316078975
121.3,Mucositis,-1.555285348
121.3,Mucositis,1.262139843
121.3,Mucositis,-1.965661974
121.3,Mucositis,-2.267843129
121.3,Mucositis,4.489930873
121.3,Mucositis,-0.21093771
121.3,Mucositis,-2.323683284
121.3,Mucositis,-1.482307839
121.3,Mucositis,1.294323051
121.3,Mucositis,12.08145939
121.3,Periimplantitis,-0.381894766
121.3,Periimplantitis,1.091900053
121.3,Periimplantitis,-0.137475472
121.3,Periimplantitis,-0.958116266
121.3,Periimplantitis,0.052240188
121.3,Periimplantitis,-1.333639145
121.3,Periimplantitis,-2.138463816
121.3,Periimplantitis,-1.375643007
121.3,Periimplantitis,-2.028863114
121.3,Periimplantitis,-14.07039305
121.3,Periimplantitis,-2.164858574
121.3,Periimplantitis,-3.826780156
121.3,Periimplantitis,-0.739656195
121.3,Periimplantitis,-0.783138722
121.8,Healthy,1.375702685
121.8,Healthy,-1.355578591
121.8,Healthy,-12.47983498
121.8,Healthy,-0.595057409
121.8,Healthy,-2.591582088
121.8,Healthy,-4.653522752
121.8,Healthy,-0.077578967
121.8,Healthy,-0.597096927
121.8,Healthy,-0.031997848
121.8,Healthy,0.383223914
121.8,Gingivitis,-0.735160178
121.8,Gingivitis,-0.22376336
121.8,Gingivitis,-1.239005105
121.8,Gingivitis,-3.758456421
121.8,Gingivitis,7.104121132
121.8,Gingivitis,161.3378729
121.8,Gingivitis,55.02228893
121.8,Gingivitis,-9.734654492
121.8,Gingivitis,-9.030169293
121.8,Gingivitis,-2.467479386
121.8,Mucositis,-3.219013275
121.8,Mucositis,-0.711116564
121.8,Mucositis,-3.226954828
121.8,Mucositis,-1.849032129
121.8,Mucositis,-1.301211698
121.8,Mucositis,-1.642354431
121.8,Mucositis,1.44713737
121.8,Mucositis,-1.947699501
121.8,Mucositis,-2.491551159
121.8,Mucositis,3.269400667
121.8,Mucositis,-0.393679441
121.8,Mucositis,-1.841858011
121.8,Mucositis,-2.134283953
121.8,Mucositis,0.689706318
121.8,Mucositis,12.3155299
121.8,Periimplantitis,-0.334246792
121.8,Periimplantitis,0.508910085
121.8,Periimplantitis,-0.524627126
121.8,Periimplantitis,-0.918167618
121.8,Periimplantitis,-0.641493493
121.8,Periimplantitis,-1.653159424
121.8,Periimplantitis,-2.281492131
