MW,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis
39.4,3.040296142,7.1511465,73.3300234,10.78116438,19.46070113,20.91219434,6.321473579,-5.035109468,2.601343862,0.308862834,0.209402903,3.525682466,1.827315216,-3.279985275,-9.94272732,33.28240538,-5.903095939,14.81381787,11.74780114,-37.50232116,11.03088036,0.830351394,15.28327101,-0.016467578,8.119384835,40.97981191,2.536840847,17.10258209,32.97069495,40.10145217,0.403647118,-9.221456893,5.904018246,-3.15610649,2.229973612,22.59099857,13.99251682,-1.715237081,1.769188265,0.542560657,4.3131521,32.60130519,29.22477635,26.25958687,81.11798001,48.55640352,-15.80737218,13.51571522,7.540719775
39.7,0.144742737,6.848146762,80.16776023,10.09895664,20.59438726,16.63731568,8.526872026,-4.844899474,1.23853299,-0.174268479,-0.110872803,5.405900023,1.126200871,0.011055794,-10.4232403,30.28029332,-12.00927739,14.96266663,13.96166363,-35.22610261,11.90512193,0.375713315,14.13215598,-0.467665028,7.937365393,41.32987798,1.278514418,16.04627139,30.70081454,38.48640144,0.000579763,-9.484722314,6.307590187,-4.077762289,0.957978532,21.11034583,12.25217991,-1.359602698,-1.619079571,0.572668631,6.712615192,31.17923807,30.57370028,26.35219048,77.88069021,48.15901351,-15.42790988,14.2170297,5.288016759
40,-2.083441487,6.908508166,88.68413003,9.730808834,17.2405927,12.90525659,11.17376802,-4.254990986,-0.339249886,-0.398644384,-0.391352168,7.844130071,0.800238654,3.89140742,-10.27556222,27.64001111,-17.74442766,15.40675063,18.33151183,-32.66441408,13.39836906,0.51980021,13.09163458,-1.110532467,8.316977058,41.88326491,0.071072451,15.7319359,29.20946617,36.13569072,-0.360421987,-9.755571212,7.12527705,-4.736231586,0.050651289,19.80372156,10.56549394,-0.739194094,-4.330903228,0.650635133,10.50420778,29.95243106,32.21617713,26.33426992,75.79330029,47.78289989,-14.25165442,15.43276526,3.370203825
40.3,-3.84534028,7.330656765,99.00379502,9.626283033,11.83359054,8.936510782,14.30700999,-3.05072318,-0.845522419,-0.424876698,-0.236818112,10.75221019,0.94028923,8.447842223,-9.524673062,25.25894788,-21.25878422,16.75383203,25.32563394,-29.16751558,16.31467299,0.376573425,12.242291,-1.575377075,8.998544357,42.77778387,-0.704334807,16.09129496,28.27036056,33.61326354,-0.460804822,-9.837076256,8.611118746,-5.154250395,-0.631125674,18.87230963,9.725074925,-0.139621321,-6.300675505,0.704039803,15.63836775,28.08635605,34.37420105,26.49944526,74.65417729,47.03076829,-12.00070672,17.15389218,2.398578768
40.6,-4.924698294,7.994754992,111.3938563,9.692108391,8.276412563,4.99112745,18.04759479,-1.244170115,-1.20866328,-0.399933356,0.172472469,14.50587198,1.459689406,14.05438146,-8.165634655,24.10489262,-23.48160398,19.93141565,35.2650716,-24.26875941,20.9142307,-0.213561947,12.02139839,-1.554458222,9.889665827,44.36280895,-0.891595279,16.98028663,27.60857393,34.82101081,-0.43974495,-9.918492955,10.63146032,-5.256598491,-1.036754872,18.38868728,9.501693371,0.184468898,-7.715397736,0.719181391,22.40485535,25.6940204,36.96333948,26.99972288,74.34583296,46.08663395,-8.629789379,19.2498965,2.168803848
40.8,-5.598630591,8.98425201,126.2425793,10.1091485,8.165632703,1.787859426,22.32478879,0.994339033,-1.58176605,-0.514611927,1.09333475,18.98106346,2.254384355,21.02413404,-6.075276413,26.21234489,-25.28165268,25.23400407,48.53678264,-18.03815481,27.97441626,-0.484297501,12.67712145,-1.356651321,11.05815629,46.92134051,-0.599129949,18.21938546,27.15005613,39.1604973,-0.654284943,-9.706424636,12.97862208,-4.764728872,-1.193403355,18.12633865,9.395065187,0.301057939,-8.611261845,1.138433974,31.0948144,23.3276475,39.75208606,28.13188987,75.04842979,45.7968513,-3.546351676,21.75460914,2.335566148
41.1,-5.981881984,10.60454229,143.7058452,11.14669104,9.096241853,-0.393529424,26.74157863,3.86792926,-1.776591531,-0.737574633,2.55776777,24.42862743,3.345872456,30.39262551,-3.118410613,30.91094609,-25.21534203,32.19498685,65.26964663,-9.910765909,38.33402643,-0.052800552,14.61941665,-0.997377504,12.61941574,50.99396731,0.149996009,19.86303255,26.83043035,40.78045222,-0.787927764,-8.923400418,15.79749052,-3.816558997,-1.065942496,18.15712059,8.964009638,0.398663951,-8.996506909,1.791733523,41.51899982,21.39952663,42.88815544,29.97057791,76.96102785,46.55029668,3.571119686,24.80148619,3.237592069
41.4,-6.14405603,13.07854703,163.9001271,12.75909415,8.850407997,-1.902925439,31.14975435,7.427364302,-1.499904108,-0.915111455,4.606552391,31.32228831,4.863685503,39.75343856,0.232616647,37.06426194,-23.3160964,40.86206943,85.12668688,-0.08384325,51.94249891,1.128115382,17.71709173,-0.488826469,14.57348031,55.95672412,1.581141092,22.49057485,26.72567396,34.11126466,-0.291757381,-7.313892574,19.39149544,-3.107384135,-0.895535195,18.48529983,8.826535201,0.978669081,-9.026638914,2.787403431,53.04645164,20.18120966,46.85380741,32.4482346,80.43164999,48.5300076,13.06076414,28.38051872,5.226355657
41.7,-6.202654722,16.46973183,186.8832643,14.82656168,9.331095351,-2.873459262,36.09570312,11.33852023,-0.309431669,-0.9420842,7.529388255,39.91556042,6.870687218,51.49330922,2.90056891,43.11171259,-21.27635339,50.46431568,107.9039579,10.49909073,67.38109919,2.577595336,21.99736521,0.344613521,17.10181047,61.02140812,3.505480047,26.71801809,26.90615201,26.9960672,0.769978878,-4.937173761,23.68674765,-2.69929404,-1.016941313,19.24045929,9.51754532,1.866040317,-8.589166441,4.083108178,64.94107983,19.81787518,51.94388231,35.52488876,86.15731109,51.6820092,25.1901143,32.35533618,8.414519575
42,-6.227341136,20.66811117,212.0531917,17.46455866,10.20087161,-3.221315011,41.4681229,15.06832561,1.464339444,-0.863151971,11.40224,49.77841623,9.672496818,66.97761521,5.155239417,48.13418329,-19.01482255,60.05157761,133.9708188,21.19836149,82.6112745,4.320914416,27.43512193,1.432102227,20.29058119,65.69767645,5.828735102,32.80515783,27.39119735,23.21991088,1.445595447,-2.548490689,28.10689541,-2.598316172,-1.512093952,20.44432177,10.96340546,2.843130155,-7.454729001,5.809098182,77.20772104,19.94994173,57.90849052,39.17724182,94.10639371,55.48313099,39.89598936,36.45394451,12.90752122
42.3,-6.15486754,25.45575639,238.033204,20.86562885,11.47001893,-2.929686424,46.7513732,18.38912344,3.67269446,-0.636307684,16.54559118,60.29356623,13.53230163,82.28999318,7.626143686,52.56823554,-16.72062556,69.75896417,162.7181033,33.46592931,97.10114737,6.690979294,33.52909247,2.374202761,24.02130072,69.47003175,8.800571527,40.71979466,28.26160582,19.41045734,1.320958181,-0.73078591,32.5219792,-0.12919105,-2.305864961,22.23730503,12.65533207,4.011892315,-5.427095989,7.844858179,90.43234076,21.14605525,64.5472183,43.31465085,103.5550831,58.89955336,56.15393116,40.55834405,18.7743617
42.6,-5.64668258,30.65527166,262.8312842,25.11462886,13.39013294,-1.739317297,51.44939114,21.67735072,6.122135985,-0.224823383,22.74295086,71.1244444,18.48903907,93.58512933,10.40132257,56.83497317,-14.48139073,81.22721385,192.5093279,48.80716931,111.9584772,9.595630215,39.54163152,2.97315969,28.011411,72.90661661,12.71597995,50.25594858,29.65887233,13.8730821,0.899889435,0.228328396,37.40542822,6.755416155,-3.044839825,24.82529592,14.63403899,4.931084106,-2.312006115,9.932702834,104.3638078,23.5057816,71.61457779,47.50838668,113.3784048,61.29834619,71.74439028,44.72171578,26.2879286
42.9,-4.378332427,36.03223753,285.3109258,29.90850685,15.6759732,0.520931404,55.58320388,25.27712996,8.801103673,0.310737159,29.43220589,82.42524071,24.58737181,102.3970352,12.62751983,60.92936111,-12.07538179,95.14804211,222.7952205,67.42512048,128.2938151,12.49666787,45.06673878,3.172158528,32.11994412,76.35115922,17.66656667,60.95466985,31.76175079,8.962865686,0.720457789,0.761063124,42.98350076,14.21738986,-3.491288978,28.36895669,16.73910733,5.842941163,1.9351436,12.55896942,118.290412,26.7481294,78.20741607,51.26204948,122.189848,62.33986492,84.44607676,48.97674039,35.43501659
43.2,-2.489732056,41.54104946,306.1948906,34.57813472,17.90756745,4.009880115,59.34420158,29.26478692,11.87407822,0.752538731,36.63471873,93.62085507,31.68930139,114.372264,14.3703906,64.42389981,-9.332684538,111.1375678,255.5862064,88.6849463,146.7123108,14.68075401,50.43250836,3.101556101,35.97301061,79.72562289,23.33407155,71.98271262,34.5791922,6.236311786,0.720119702,1.104943169,49.12790302,17.28047619,-3.6579127,32.47865274,18.92526224,6.901887443,7.525072669,15.66273508,132.0615648,30.2642124,83.61936158,54.38011547,128.6149708,62.17157337,93.15325316,53.33746992,46.04958345
43.4,-0.023905867,47.35984313,326.2862497,38.45551547,20.31655583,8.726069444,61.54911605,33.42277812,14.9753658,0.922013314,44.38328472,103.7053772,39.31670724,129.2951899,16.77806589,68.48665583,-5.693033281,128.9170757,294.2566971,114.0839412,167.0419669,15.99149966,55.50893335,2.87943636,38.97617852,82.49643501,29.69549175,82.38093179,37.68249101,5.298210958,0.678972938,1.023209097,55.49527781,15.94543986,-3.554941373,36.62582523,21.14601699,7.763650908,14.39785855,19.27044695,146.1431527,34.06767244,87.92167791,57.03152841,131.4094516,60.96525749,97.14392831,57.67360699,57.78900136
43.7,3.246108353,53.61475876,345.866705,41.5418197,23.05140518,14.4957227,61.49427783,37.56786659,18.06111263,0.859133637,52.65560634,111.7703717,46.75535505,144.5373943,20.79400946,75.14067192,-0.727877235,148.2923677,337.5871367,147.878349,187.9940395,16.78582896,59.74009332,2.500021755,41.12314435,84.15844292,36.34954537,91.75465451,40.66492487,3.84129984,0.629028532,0.555146649,62.12853815,15.64757829,-3.40591297,40.33415932,23.5776852,9.064371923,21.95551265,23.5194968,160.2770247,38.31864781,92.24891186,59.53044074,130.1927906,59.38496417,96.66433146,61.99574539,69.78508932
44,7.533951222,60.13796768,364.5144294,44.5622484,25.78604615,21.35758828,60.31975041,41.91079968,21.65855468,0.668135844,61.11799494,117.2226031,53.65338251,159.6211328,27.04493429,85.87021618,7.278807039,168.591998,380.8603064,188.9582846,208.5800616,17.62488706,62.98598221,2.024150593,43.00748944,85.30746582,43.03243479,100.58506,43.40863211,2.531359555,0.695758978,0.204951877,68.46907066,18.79873793,-2.995903889,43.18911919,26.42319694,10.4120999,29.67107909,28.3123564,172.9928274,42.24857434,97.64307258,62.14378251,125.5024671,58.07919731,92.84278099,65.96327712,82.1224012
44.3,12.61861906,66.46188001,381.7470444,47.99473775,28.13397492,28.76110496,59.64993424,46.84777009,25.83544188,0.406755431,69.23438006,120.1852129,60.33809394,173.4940158,35.4675479,101.0421531,19.31651997,189.7328296,420.6840888,232.3398306,228.3600888,18.81873457,65.84762304,1.681523324,45.36308374,86.55424664,49.87454733,109.486188,45.77454458,1.370809519,0.836649548,0.582409344,73.38017376,22.55809786,-1.829291874,44.69342398,29.59006105,12.17452882,37.06638601,33.72484826,182.7402186,43.99734816,104.6261044,64.81526348,118.613917,57.39424878,88.17816408,69.20779982,95.08827838
44.6,18.09362698,72.25162743,398.1230532,51.69055783,30.38791196,36.28654563,60.27719031,52.08249312,30.235325,0.117165626,77.10160067,120.8993591,67.10812471,185.0273398,45.3297859,120.2002722,33.78037139,210.2610183,455.3278427,274.3219608,246.1952804,20.71583741,69.4419989,1.729668321,48.47574588,87.82378589,57.14207081,119.0282328,47.32669422,0.207528969,0.95786531,1.868634069,76.54861027,26.47984392,0.23700018,44.60576251,32.89675825,14.55466776,44.34039441,39.58015597,188.6888821,42.91745477,114.1053252,66.91218125,111.6169266,56.71702857,84.05720817,71.93116844,109.2415821
44.9,24.1464595,77.27789356,414.1369345,55.16552833,33.24890834,44.41606665,62.12378601,56.82103299,34.78254064,-0.017339275,84.26932799,119.0395363,73.840859,193.9608538,55.61070808,142.5777031,48.83838171,227.8174058,486.2718545,315.5360933,260.7272867,23.89274291,73.84377585,1.946645032,52.22394975,88.45139499,64.50866418,129.806763,47.63027511,-0.790428634,1.013964851,3.71648478,78.360415,30.90269736,3.065127754,43.12020727,36.41545181,17.50563961,51.44043372,45.68019093,190.5663566,41.37331528,126.7085673,67.86030536,106.8547767,55.37038905,80.71053128,74.07355676,124.3410807
45.2,31.57754492,81.19005957,429.7345881,58.00285688,37.10223052,54.31032023,65.54445679,60.07608651,40.380225,0.144814208,90.59229304,114.1574141,80.23433986,200.2580697,66.67479733,168.2243809,63.06295809,239.6528234,514.0741667,354.3135505,270.4982243,28.80562275,78.27942001,2.07860677,56.82278772,88.08862526,71.34008533,142.2810569,47.00118965,-1.618464069,0.892851084,5.310723806,79.19871593,35.44488687,6.125196046,41.18778996,40.40603152,20.78357197,58.29658316,51.92393495,188.3841375,42.36652202,142.1951603,67.78672077,105.7311964,53.29500005,77.12119672,75.07252102,139.7635826
45.5,41.14396765,83.57568147,444.7392511,60.23652993,41.852775,66.76179933,70.73021858,61.0619981,47.54337557,0.6285855,95.67291153,106.3272266,86.11226902,204.3204449,78.76198032,197.2059036,75.93927532,245.1560635,537.8995662,387.5623143,273.8944125,35.44234222,81.73368375,1.82152668,62.17633869,86.98670211,77.19707546,156.4374524,46.53653457,-1.95724013,0.624166589,7.550035939,78.27563239,40.44244373,9.459518938,39.7100697,45.04744415,23.58556502,65.06240707,58.18902323,182.0717497,46.34289449,159.6915579,67.2293894,107.7908102,51.1142276,72.18290901,74.30529568,154.5862804
45.8,53.53682238,84.10211749,458.7901296,62.05253596,47.05039788,82.12874913,76.86311761,59.54892467,56.17349321,1.244564211,99.07726182,96.02190469,91.46420448,205.2847301,93.06183962,228.4798453,89.28898117,248.8672181,554.9962853,412.2058007,270.8782734,43.03227009,83.13783304,1.284604994,67.77218249,85.13282673,82.10905809,171.1706974,47.01235904,-1.909710699,0.297432826,10.23931975,74.98079785,44.84769978,14.04779837,38.88606192,49.99220353,25.92386271,71.96415984,63.72710052,171.8234783,50.19813358,177.5118699,66.72932634,111.5841596,49.62456345,65.77653918,71.83929014,167.5198457
46.1,67.54368166,82.75752032,471.2137036,63.94831511,51.88422449,101.014854,82.72663387,55.76141746,65.61127031,1.723768609,100.4219766,83.52126711,95.8884356,201.0478252,108.4455463,260.6055402,108.694031,251.5324978,559.7935975,424.8586259,260.5907172,51.02271361,82.42708243,0.691912856,72.84112757,82.65526583,86.18478921,184.5206622,47.93647657,-1.89160661,0.070716583,11.82535703,69.56296669,48.10084549,19.59864429,38.45968495,54.74386984,27.47016039,79.04881371,67.03124541,157.4026019,50.46548541,193.7903482,66.41670126,115.8618109,50.18338386,58.12985263,68.66666613,178.4321571
46.4,81.92599036,79.97882588,481.012841,66.36591035,55.72450077,123.9045896,87.12214957,50.40058619,74.68090916,2.207041374,99.1940289,69.9169836,98.92694401,189.8620465,120.7179528,291.5004599,139.5455444,249.3200802,547.9695971,423.177082,242.0582828,58.65346752,79.88092172,0.436868491,76.53209579,79.4115485,88.978581,194.593637,47.96799176,-1.910286453,0.290763098,12.45456262,62.43265693,50.31784673,25.66687214,38.01784987,58.8899313,27.32682957,86.10950625,66.94195029,138.6571298,46.68953345,206.543699,65.85503559,119.9617748,54.05175605,49.17368516,64.56136111,186.6744918
46.7,99.15632289,75.95124693,486.3015751,68.84684244,58.4786369,150.2864382,88.97694877,44.0480177,82.91831231,2.667563711,95.01250169,57.06776493,100.0395734,171.9555533,126.2297336,318.49774,180.3376849,240.1099201,517.4629581,405.8352025,215.6880491,65.27235178,76.44797116,0.821874335,78.08089356,75.30319525,90.03073493,199.4913678,46.23707523,-2.236182259,0.947807926,13.72318148,54.03107583,51.49221151,31.88227402,37.38244558,61.90694582,25.55266862,92.41856868,63.79600411,116.6902043,42.42625007,214.0011933,64.48944527,123.532765,60.7988211,39.99914451,59.08848282,191.3597719
47,120.1742256,70.69146921,485.4706567,70.04001387,60.13514488,179.0588648,86.98016584,37.1310667,90.07864304,2.763324394,87.91615837,46.25305037,98.86534506,148.8380262,124.8180508,339.2123265,220.7492338,224.5420423,468.6702901,372.8439175,183.7181793,70.174942,72.99883197,1.505478513,76.81677688,70.4762182,89.25332551,198.0063982,43.33139931,-1.303418593,1.768877542,15.63770988,45.51638293,51.43466583,38.26964872,36.62437591,63.37523643,22.56524727,97.59734474,58.46272947,94.86890333,43.60234535,214.8857288,61.97707873,126.1527038,68.07932905,31.87474068,52.48237405,191.7697453
47.3,149.8297532,64.26454351,476.5200886,68.81566159,60.3105307,208.7624873,81.41599149,30.46085081,95.32229215,2.343718203,78.50229108,37.41400624,95.20618445,122.5521574,117.9025821,352.2586278,248.0561968,203.2744958,404.5511759,328.7261877,150.7900229,72.3983692,69.18722748,1.984068557,72.58454348,65.30251353,86.82905856,190.3881088,41.00637816,-1.502299318,2.110837631,16.31111769,38.03644332,50.23069107,45.08138721,35.83150924,62.49871376,19.03723174,101.2369155,51.5103936,76.03188458,56.54900702,208.2563816,59.11533227,127.6465415,74.00957673,25.8197852,45.51989952,187.8090818
47.7,185.7338021,56.93241776,456.457057,65.56483728,58.67290344,237.644846,72.59703784,24.90075644,98.06410918,1.537224112,67.94821176,30.31337622,89.13495263,95.51869989,105.6542636,356.7785372,256.0596636,175.6045703,331.6623444,279.3958504,121.6048326,71.2587747,64.26832193,2.29286701,66.17103354,60.52453607,82.97388271,177.8487252,40.96250258,-0.865861087,1.90581033,16.349985,32.25799677,47.96145265,51.84489487,35.3920102,58.90468414,15.44775396,102.8546517,43.70719343,60.36222104,81.00987901,193.9668176,56.5192132,127.7832398,78.5066857,21.57384808,39.14261541,179.8975469
48,206.6171266,49.1059931,424.3496132,61.36655218,55.11140498,263.1102431,61.80699447,20.64609009,97.530211,1.010656028,57.38601987,24.67469949,80.69560008,70.19329734,88.9566903,351.6254183,248.3313472,145.3303751,259.7138628,230.2104208,97.67691223,66.73734155,57.76680224,2.65219354,58.89219067,56.43734381,77.4618108,162.4781079,43.73204574,7.544521846,1.656552229,17.01052105,27.57615679,44.49677168,58.08967468,35.40213389,53.36916804,12.12343481,101.936853,36.18058449,46.28446533,106.726745,174.2732162,53.46876056,125.9778351,81.2973449,18.81612137,33.462397,167.4167453
48.3,196.1495573,41.5215966,382.0154207,56.04623333,49.87745921,281.9330848,49.81947839,16.96389983,93.18168365,0.817734026,47.79574295,20.01446747,70.67683,48.78290344,70.32290602,337.1102697,231.5737267,117.8850696,197.9804699,185.2857947,79.85067572,59.79605827,51.2128465,3.238472558,51.56044323,52.62802383,70.22396982,145.9910289,48.23645055,22.25692806,1.470784108,16.77466594,22.87271905,39.98011378,63.58339066,35.49417599,46.84528705,9.332142597,98.38369553,29.66175923,33.47814141,120.0065476,152.583669,48.72524421,122.1182918,80.0223507,18.72583874,28.32290897,150.1997202
